event_count,patient_count,cumulative_patients,cumulative_pct
3611,3,191459,96.89
3612,2,191461,96.89
3613,10,191471,96.9
3614,4,191475,96.9
3615,5,191480,96.9
3616,6,191486,96.91
3617,10,191496,96.91
3618,9,191505,96.91
3619,7,191512,96.92
3620,6,191518,96.92
3621,9,191527,96.93
3622,6,191533,96.93
3623,3,191536,96.93
3624,7,191543,96.93
3625,5,191548,96.94
3626,5,191553,96.94
3627,3,191556,96.94
3628,7,191563,96.94
3629,2,191565,96.95
3630,7,191572,96.95
3631,10,191582,96.95
3632,6,191588,96.96
3633,7,191595,96.96
3634,8,191603,96.96
3635,4,191607,96.97
3636,7,191614,96.97
3637,2,191616,96.97
3638,6,191622,96.97
3639,6,191628,96.98
3640,4,191632,96.98
3641,5,191637,96.98
3642,7,191644,96.99
3643,7,191651,96.99
3644,7,191658,96.99
3645,6,191664,97.0
3646,11,191675,97.0
3647,5,191680,97.0
3648,7,191687,97.01
3649,1,191688,97.01
3650,9,191697,97.01
3651,7,191704,97.02
3652,5,191709,97.02
3653,2,191711,97.02
3654,1,191712,97.02
3655,5,191717,97.02
3656,6,191723,97.03
3657,2,191725,97.03
3658,4,191729,97.03
3659,10,191739,97.03
3660,8,191747,97.04
3661,3,191750,97.04
3662,4,191754,97.04
3663,4,191758,97.04
3664,4,191762,97.05
3665,5,191767,97.05
3666,3,191770,97.05
3667,6,191776,97.05
3668,9,191785,97.06
3669,4,191789,97.06
3670,7,191796,97.06
3671,3,191799,97.06
3673,4,191803,97.07
3674,3,191806,97.07
3675,5,191811,97.07
3676,4,191815,97.07
3677,6,191821,97.07
3678,5,191826,97.08
3679,5,191831,97.08
3680,1,191832,97.08
3681,3,191835,97.08
3682,4,191839,97.08
3683,5,191844,97.09
3684,8,191852,97.09
3685,4,191856,97.09
3686,3,191859,97.09
3687,6,191865,97.1
3688,8,191873,97.1
3689,6,191879,97.1
3690,4,191883,97.11
3691,5,191888,97.11
3692,7,191895,97.11
3693,7,191902,97.12
3694,6,191908,97.12
3695,4,191912,97.12
3696,5,191917,97.12
3697,4,191921,97.13
3698,3,191924,97.13
3700,11,191935,97.13
3701,4,191939,97.13
3702,5,191944,97.14
3703,3,191947,97.14
3704,10,191957,97.14
3705,7,191964,97.15
3706,2,191966,97.15
3707,3,191969,97.15
3708,5,191974,97.15
3709,4,191978,97.15
3710,5,191983,97.16
3711,7,191990,97.16
3712,3,191993,97.16
3713,7,192000,97.17
3714,4,192004,97.17
3715,2,192006,97.17
3716,1,192007,97.17
3717,2,192009,97.17
3718,3,192012,97.17
3719,5,192017,97.17
3720,4,192021,97.18
3721,4,192025,97.18
3722,5,192030,97.18
3723,4,192034,97.18
3724,5,192039,97.19
3725,2,192041,97.19
3726,4,192045,97.19
3727,5,192050,97.19
3728,5,192055,97.19
3729,3,192058,97.19
3730,5,192063,97.2
3731,9,192072,97.2
3732,3,192075,97.2
3733,4,192079,97.21
3734,3,192082,97.21
3735,4,192086,97.21
3736,2,192088,97.21
3737,4,192092,97.21
3738,1,192093,97.21
3739,8,192101,97.22
3740,6,192107,97.22
3741,5,192112,97.22
3742,5,192117,97.22
3743,4,192121,97.23
3744,7,192128,97.23
3745,3,192131,97.23
3746,3,192134,97.23
3747,4,192138,97.24
3748,2,192140,97.24
3749,6,192146,97.24
3750,4,192150,97.24
3751,2,192152,97.24
3752,7,192159,97.25
3753,3,192162,97.25
3754,5,192167,97.25
3755,6,192173,97.25
3756,5,192178,97.26
3757,2,192180,97.26
3758,4,192184,97.26
3759,7,192191,97.26
3760,5,192196,97.26
3761,2,192198,97.27
3762,3,192201,97.27
3763,4,192205,97.27
3764,8,192213,97.27
3765,5,192218,97.28
3766,6,192224,97.28
3767,3,192227,97.28
3768,4,192231,97.28
3769,7,192238,97.29
3770,2,192240,97.29
3771,7,192247,97.29
3772,4,192251,97.29
3773,4,192255,97.29
3774,4,192259,97.3
3775,7,192266,97.3
3776,5,192271,97.3
3777,4,192275,97.3
3778,3,192278,97.31
3779,6,192284,97.31
3780,5,192289,97.31
3781,4,192293,97.31
3782,5,192298,97.32
3783,5,192303,97.32
3784,6,192309,97.32
3785,6,192315,97.32
3786,6,192321,97.33
3787,4,192325,97.33
3788,6,192331,97.33
3789,5,192336,97.34
3790,5,192341,97.34
3791,1,192342,97.34
3792,3,192345,97.34
3793,3,192348,97.34
3794,6,192354,97.34
3795,2,192356,97.35
3796,2,192358,97.35
3797,5,192363,97.35
3798,3,192366,97.35
3799,3,192369,97.35
3800,6,192375,97.36
3801,5,192380,97.36
3802,5,192385,97.36
3803,6,192391,97.36
3804,3,192394,97.36
3805,3,192397,97.37
3806,7,192404,97.37
3807,5,192409,97.37
3808,1,192410,97.37
3809,2,192412,97.37
3810,4,192416,97.38
3811,3,192419,97.38
3812,2,192421,97.38
3813,3,192424,97.38
3814,5,192429,97.38
3815,5,192434,97.39
3816,3,192437,97.39
3817,3,192440,97.39
3818,5,192445,97.39
3819,1,192446,97.39
3820,5,192451,97.39
3821,5,192456,97.4
3822,6,192462,97.4
3823,1,192463,97.4
3824,2,192465,97.4
3825,3,192468,97.4
3826,8,192476,97.41
3827,5,192481,97.41
3828,6,192487,97.41
3829,3,192490,97.41
3830,3,192493,97.41
3831,2,192495,97.42
3832,5,192500,97.42
3833,5,192505,97.42
3834,6,192511,97.42
3835,2,192513,97.43
3836,1,192514,97.43
3837,4,192518,97.43
3838,1,192519,97.43
3839,5,192524,97.43
3840,4,192528,97.43
3841,4,192532,97.43
3842,3,192535,97.44
3843,4,192539,97.44
3844,7,192546,97.44
3845,2,192548,97.44
3846,3,192551,97.44
3847,4,192555,97.45
3848,4,192559,97.45
3849,2,192561,97.45
3850,3,192564,97.45
3851,12,192576,97.46
3852,8,192584,97.46
3853,3,192587,97.46
3854,1,192588,97.46
3855,7,192595,97.47
3856,3,192598,97.47
3857,4,192602,97.47
3858,3,192605,97.47
3859,5,192610,97.47
3860,4,192614,97.48
3861,2,192616,97.48
3862,4,192620,97.48
3863,8,192628,97.48
3864,2,192630,97.48
3865,1,192631,97.48
3866,7,192638,97.49
3867,3,192641,97.49
3868,5,192646,97.49
3869,5,192651,97.49
3871,5,192656,97.5
3872,3,192659,97.5
3873,4,192663,97.5
3874,4,192667,97.5
3875,3,192670,97.5
3876,1,192671,97.51
3877,2,192673,97.51
3878,5,192678,97.51
3879,2,192680,97.51
3880,4,192684,97.51
3881,6,192690,97.51
3882,7,192697,97.52
3883,2,192699,97.52
3884,3,192702,97.52
3885,2,192704,97.52
3886,3,192707,97.52
3887,4,192711,97.53
3888,7,192718,97.53
3889,6,192724,97.53
3890,5,192729,97.53
3891,5,192734,97.54
3892,4,192738,97.54
3893,1,192739,97.54
3894,5,192744,97.54
3895,3,192747,97.54
3896,2,192749,97.54
3897,3,192752,97.55
3898,5,192757,97.55
3899,1,192758,97.55
3900,4,192762,97.55
3901,6,192768,97.55
3902,9,192777,97.56
3903,6,192783,97.56
3904,3,192786,97.56
3905,4,192790,97.57
3906,2,192792,97.57
3908,1,192793,97.57
3909,5,192798,97.57
3910,2,192800,97.57
3911,4,192804,97.57
3912,1,192805,97.57
3913,9,192814,97.58
3915,6,192820,97.58
3916,4,192824,97.58
3917,6,192830,97.59
3918,3,192833,97.59
3919,3,192836,97.59
3920,2,192838,97.59
3921,5,192843,97.59
3922,5,192848,97.59
3923,3,192851,97.6
3924,5,192856,97.6
3925,7,192863,97.6
3926,4,192867,97.6
3927,4,192871,97.61
3928,2,192873,97.61
3929,4,192877,97.61
3930,6,192883,97.61
3931,4,192887,97.61
3932,2,192889,97.62
3933,5,192894,97.62
3934,2,192896,97.62
3935,4,192900,97.62
3936,5,192905,97.62
3937,3,192908,97.63
3938,7,192915,97.63
3939,8,192923,97.63
3940,8,192931,97.64
3941,4,192935,97.64
3942,5,192940,97.64
3943,4,192944,97.64
3944,5,192949,97.65
3945,2,192951,97.65
3946,3,192954,97.65
3947,3,192957,97.65
3948,6,192963,97.65
3949,3,192966,97.65
3950,6,192972,97.66
3951,2,192974,97.66
3952,4,192978,97.66
3953,7,192985,97.66
3954,4,192989,97.67
3955,1,192990,97.67
3956,1,192991,97.67
3957,3,192994,97.67
3958,2,192996,97.67
3959,5,193001,97.67
3960,3,193004,97.67
3961,4,193008,97.68
3962,2,193010,97.68
3963,5,193015,97.68
3964,2,193017,97.68
3965,2,193019,97.68
3966,3,193022,97.68
3967,5,193027,97.69
3968,3,193030,97.69
3969,5,193035,97.69
3970,6,193041,97.69
3971,3,193044,97.69
3972,2,193046,97.69
3973,4,193050,97.7
3974,4,193054,97.7
3975,8,193062,97.7
3976,8,193070,97.71
3977,7,193077,97.71
3978,2,193079,97.71
3979,2,193081,97.71
3980,5,193086,97.72
3981,11,193097,97.72
3982,1,193098,97.72
3983,4,193102,97.72
3984,3,193105,97.72
3985,4,193109,97.73
3986,2,193111,97.73
3987,6,193117,97.73
3988,6,193123,97.73
3989,5,193128,97.74
3990,6,193134,97.74
3991,4,193138,97.74
3992,4,193142,97.74
3993,4,193146,97.75
3994,4,193150,97.75
3995,3,193153,97.75
3996,2,193155,97.75
3997,2,193157,97.75
3998,4,193161,97.75
3999,7,193168,97.76
4000,3,193171,97.76
4001,5,193176,97.76
4002,7,193183,97.76
4003,5,193188,97.77
4004,3,193191,97.77
4005,2,193193,97.77
4006,3,193196,97.77
4007,4,193200,97.77
4008,4,193204,97.77
4009,6,193210,97.78
4010,2,193212,97.78
4012,4,193216,97.78
4013,2,193218,97.78
4014,6,193224,97.78
4015,2,193226,97.79
4016,4,193230,97.79
4017,3,193233,97.79
4018,2,193235,97.79
4019,2,193237,97.79
4020,1,193238,97.79
4021,3,193241,97.79
4022,2,193243,97.79
4023,4,193247,97.8
4024,3,193250,97.8
4025,4,193254,97.8
4026,3,193257,97.8
4027,3,193260,97.8
4028,4,193264,97.81
4029,2,193266,97.81
4030,2,193268,97.81
4031,3,193271,97.81
4032,3,193274,97.81
4033,1,193275,97.81
4034,4,193279,97.81
4035,1,193280,97.81
4036,3,193283,97.81
4037,5,193288,97.82
4039,3,193291,97.82
4040,6,193297,97.82
4041,3,193300,97.82
4042,7,193307,97.83
4043,1,193308,97.83
4044,1,193309,97.83
4045,2,193311,97.83
4046,4,193315,97.83
4047,2,193317,97.83
4048,1,193318,97.83
4049,1,193319,97.83
4050,2,193321,97.83
4051,3,193324,97.84
4052,2,193326,97.84
4053,3,193329,97.84
4054,5,193334,97.84
4055,5,193339,97.84
4056,2,193341,97.84
4057,2,193343,97.85
4058,3,193346,97.85
4059,6,193352,97.85
4060,4,193356,97.85
4061,3,193359,97.85
4062,4,193363,97.86
4063,1,193364,97.86
4064,7,193371,97.86
4065,4,193375,97.86
4066,2,193377,97.86
4067,5,193382,97.86
4068,4,193386,97.87
4069,3,193389,97.87
4070,8,193397,97.87
4071,3,193400,97.87
4072,6,193406,97.88
4073,1,193407,97.88
4074,4,193411,97.88
4075,8,193419,97.88
4076,5,193424,97.89
4077,3,193427,97.89
4078,5,193432,97.89
4079,1,193433,97.89
4080,9,193442,97.9
4081,5,193447,97.9
4082,4,193451,97.9
4083,2,193453,97.9
4084,3,193456,97.9
4085,2,193458,97.9
4086,2,193460,97.9
4087,3,193463,97.91
4088,3,193466,97.91
4089,2,193468,97.91
4090,5,193473,97.91
4091,5,193478,97.91
4092,3,193481,97.91
4093,8,193489,97.92
4094,3,193492,97.92
4095,3,193495,97.92
4096,2,193497,97.92
4097,1,193498,97.92
4098,5,193503,97.93
4099,1,193504,97.93
4100,4,193508,97.93
4101,3,193511,97.93
4102,2,193513,97.93
4103,2,193515,97.93
4104,2,193517,97.93
4105,7,193524,97.94
4106,3,193527,97.94
4107,2,193529,97.94
4108,3,193532,97.94
4109,5,193537,97.94
4110,4,193541,97.95
4111,4,193545,97.95
4112,3,193548,97.95
4113,4,193552,97.95
4114,1,193553,97.95
4115,2,193555,97.95
4116,7,193562,97.96
4117,3,193565,97.96
4118,5,193570,97.96
4119,3,193573,97.96
4120,4,193577,97.96
4121,2,193579,97.96
4122,2,193581,97.97
4123,3,193584,97.97
4124,5,193589,97.97
4125,5,193594,97.97
4126,1,193595,97.97
4127,2,193597,97.97
4128,1,193598,97.97
4129,3,193601,97.98
4130,1,193602,97.98
4131,3,193605,97.98
4132,3,193608,97.98
4133,3,193611,97.98
4134,5,193616,97.98
4135,2,193618,97.98
4136,2,193620,97.99
4137,2,193622,97.99
4138,1,193623,97.99
4139,1,193624,97.99
4140,4,193628,97.99
4141,1,193629,97.99
4142,2,193631,97.99
4143,4,193635,97.99
4144,3,193638,97.99
4145,3,193641,98.0
4146,3,193644,98.0
4147,5,193649,98.0
4148,4,193653,98.0
4149,5,193658,98.0
4150,1,193659,98.01
4151,3,193662,98.01
4152,1,193663,98.01
4153,1,193664,98.01
4154,5,193669,98.01
4155,4,193673,98.01
4156,4,193677,98.01
4157,2,193679,98.02
4158,2,193681,98.02
4159,1,193682,98.02
4160,5,193687,98.02
4161,3,193690,98.02
4162,3,193693,98.02
4163,2,193695,98.02
4164,1,193696,98.02
4165,4,193700,98.03
4166,3,193703,98.03
4167,5,193708,98.03
4168,5,193713,98.03
4169,5,193718,98.03
4170,4,193722,98.04
4171,4,193726,98.04
4172,2,193728,98.04
4173,4,193732,98.04
4174,3,193735,98.04
4175,1,193736,98.04
4176,6,193742,98.05
4177,3,193745,98.05
4178,3,193748,98.05
4179,8,193756,98.05
4182,5,193761,98.06
4183,1,193762,98.06
4184,2,193764,98.06
4186,2,193766,98.06
4187,2,193768,98.06
4189,2,193770,98.06
4190,1,193771,98.06
4191,1,193772,98.06
4192,4,193776,98.06
4193,4,193780,98.07
4194,3,193783,98.07
4195,2,193785,98.07
4196,4,193789,98.07
4197,3,193792,98.07
4198,2,193794,98.07
4199,1,193795,98.07
4200,1,193796,98.07
4201,2,193798,98.08
4202,4,193802,98.08
4204,1,193803,98.08
4205,2,193805,98.08
4206,2,193807,98.08
4207,5,193812,98.08
4208,4,193816,98.08
4209,3,193819,98.09
4210,2,193821,98.09
4211,2,193823,98.09
4212,4,193827,98.09
4213,2,193829,98.09
4214,5,193834,98.09
4215,2,193836,98.09
4216,4,193840,98.1
4217,2,193842,98.1
4219,1,193843,98.1
4221,3,193846,98.1
4222,2,193848,98.1
4223,1,193849,98.1
4224,7,193856,98.1
4225,2,193858,98.11
4226,4,193862,98.11
4227,3,193865,98.11
4228,4,193869,98.11
4229,3,193872,98.11
4231,1,193873,98.11
4232,3,193876,98.11
4233,3,193879,98.12
4234,4,193883,98.12
4236,3,193886,98.12
4237,1,193887,98.12
4238,6,193893,98.12
4239,2,193895,98.12
4240,3,193898,98.13
4241,6,193904,98.13
4242,3,193907,98.13
4243,2,193909,98.13
4244,1,193910,98.13
4245,2,193912,98.13
4246,1,193913,98.13
4247,1,193914,98.13
4248,2,193916,98.14
4249,4,193920,98.14
4250,1,193921,98.14
4251,6,193927,98.14
4252,6,193933,98.14
4253,2,193935,98.14
4254,3,193938,98.15
4255,5,193943,98.15
4256,4,193947,98.15
4257,2,193949,98.15
4258,2,193951,98.15
4259,3,193954,98.15
4260,2,193956,98.16
4261,5,193961,98.16
4262,2,193963,98.16
4263,2,193965,98.16
4264,2,193967,98.16
4265,4,193971,98.16
4267,4,193975,98.16
4268,5,193980,98.17
4269,6,193986,98.17
4270,2,193988,98.17
4271,1,193989,98.17
4272,1,193990,98.17
4273,1,193991,98.17
4274,3,193994,98.17
4277,2,193996,98.18
4278,5,194001,98.18
4279,3,194004,98.18
4280,4,194008,98.18
4281,3,194011,98.18
4282,5,194016,98.19
4283,5,194021,98.19
4284,2,194023,98.19
4285,4,194027,98.19
4286,1,194028,98.19
4288,2,194030,98.19
4289,4,194034,98.19
4290,1,194035,98.2
4291,2,194037,98.2
4292,3,194040,98.2
4293,2,194042,98.2
4294,4,194046,98.2
4295,4,194050,98.2
4296,4,194054,98.2
4297,4,194058,98.21
4298,3,194061,98.21
4299,4,194065,98.21
4300,4,194069,98.21
4301,4,194073,98.21
4302,3,194076,98.22
4303,5,194081,98.22
4304,4,194085,98.22
4305,1,194086,98.22
4306,3,194089,98.22
4307,4,194093,98.22
4308,3,194096,98.23
4309,4,194100,98.23
4310,1,194101,98.23
4311,3,194104,98.23
4312,4,194108,98.23
4313,1,194109,98.23
4314,2,194111,98.23
4315,1,194112,98.23
4316,4,194116,98.24
4317,3,194119,98.24
4318,1,194120,98.24
4319,3,194123,98.24
4320,1,194124,98.24
4321,2,194126,98.24
4323,3,194129,98.24
4324,1,194130,98.24
4325,5,194135,98.25
4326,3,194138,98.25
4327,1,194139,98.25
4328,1,194140,98.25
4329,2,194142,98.25
4330,2,194144,98.25
4331,3,194147,98.25
4332,1,194148,98.25
4333,2,194150,98.25
4334,4,194154,98.26
4335,1,194155,98.26
4336,2,194157,98.26
4337,2,194159,98.26
4338,4,194163,98.26
4339,1,194164,98.26
4340,3,194167,98.26
4341,2,194169,98.26
4342,3,194172,98.26
4343,4,194176,98.27
4344,2,194178,98.27
4345,1,194179,98.27
4346,2,194181,98.27
4347,2,194183,98.27
4349,1,194184,98.27
4350,1,194185,98.27
4351,2,194187,98.27
4352,4,194191,98.27
4353,4,194195,98.28
4354,3,194198,98.28
4355,2,194200,98.28
4356,2,194202,98.28
4357,2,194204,98.28
4358,2,194206,98.28
4359,3,194209,98.28
4360,2,194211,98.28
4361,1,194212,98.28
4363,2,194214,98.29
4364,4,194218,98.29
4365,6,194224,98.29
4366,2,194226,98.29
4367,3,194229,98.29
4368,2,194231,98.29
4369,3,194234,98.3
4370,1,194235,98.3
4372,2,194237,98.3
4373,2,194239,98.3
4374,4,194243,98.3
4375,2,194245,98.3
4376,4,194249,98.3
4377,4,194253,98.31
4378,2,194255,98.31
4379,1,194256,98.31
4380,2,194258,98.31
4381,3,194261,98.31
4383,1,194262,98.31
4384,2,194264,98.31
4386,3,194267,98.31
4387,3,194270,98.31
4388,1,194271,98.31
4389,4,194275,98.32
4390,2,194277,98.32
4392,2,194279,98.32
4393,4,194283,98.32
4394,1,194284,98.32
4395,3,194287,98.32
4396,6,194293,98.33
4399,2,194295,98.33
4400,3,194298,98.33
4401,7,194305,98.33
4402,3,194308,98.33
4403,3,194311,98.34
4404,3,194314,98.34
4405,1,194315,98.34
4407,2,194317,98.34
4408,5,194322,98.34
4409,3,194325,98.34
4412,1,194326,98.34
4413,1,194327,98.34
4414,1,194328,98.34
4415,2,194330,98.34
4417,5,194335,98.35
4418,1,194336,98.35
4419,3,194339,98.35
4420,1,194340,98.35
4421,3,194343,98.35
4422,2,194345,98.35
4423,3,194348,98.35
4424,2,194350,98.35
4425,3,194353,98.36
4426,2,194355,98.36
4427,2,194357,98.36
4428,2,194359,98.36
4429,4,194363,98.36
4431,4,194367,98.36
4432,3,194370,98.36
4433,1,194371,98.37
4435,4,194375,98.37
4436,6,194381,98.37
4437,2,194383,98.37
4438,2,194385,98.37
4439,3,194388,98.37
4440,1,194389,98.37
4441,3,194392,98.38
4442,3,194395,98.38
4443,2,194397,98.38
4444,1,194398,98.38
4445,1,194399,98.38
4446,3,194402,98.38
4448,3,194405,98.38
4449,1,194406,98.38
4450,4,194410,98.39
4451,3,194413,98.39
4452,6,194419,98.39
4453,3,194422,98.39
4455,3,194425,98.39
4456,3,194428,98.39
4457,4,194432,98.4
4458,2,194434,98.4
4459,6,194440,98.4
4460,1,194441,98.4
4461,2,194443,98.4
4462,3,194446,98.4
4463,2,194448,98.4
4464,5,194453,98.41
4465,2,194455,98.41
4466,2,194457,98.41
4467,5,194462,98.41
4468,2,194464,98.41
4469,5,194469,98.41
4470,4,194473,98.42
4471,3,194476,98.42
4472,3,194479,98.42
4473,2,194481,98.42
4474,1,194482,98.42
4475,4,194486,98.42
4476,1,194487,98.42
4477,4,194491,98.43
4478,4,194495,98.43
4479,3,194498,98.43
4480,2,194500,98.43
4481,1,194501,98.43
4482,1,194502,98.43
4483,2,194504,98.43
4484,2,194506,98.43
4485,2,194508,98.43
4486,3,194511,98.44
4487,3,194514,98.44
4488,3,194517,98.44
4489,1,194518,98.44
4490,1,194519,98.44
4491,3,194522,98.44
4492,4,194526,98.44
4493,3,194529,98.45
4494,5,194534,98.45
4495,1,194535,98.45
4496,2,194537,98.45
4498,1,194538,98.45
4499,3,194541,98.45
4501,1,194542,98.45
4503,3,194545,98.45
4504,2,194547,98.45
4505,2,194549,98.46
4506,2,194551,98.46
4508,1,194552,98.46
4509,3,194555,98.46
4510,2,194557,98.46
4511,2,194559,98.46
4512,2,194561,98.46
4513,4,194565,98.46
4514,4,194569,98.47
4515,1,194570,98.47
4516,3,194573,98.47
4517,3,194576,98.47
4519,2,194578,98.47
4520,3,194581,98.47
4522,1,194582,98.47
4523,2,194584,98.47
4524,1,194585,98.47
4525,1,194586,98.47
4526,1,194587,98.47
4527,1,194588,98.48
4528,3,194591,98.48
4529,1,194592,98.48
4530,4,194596,98.48
4531,3,194599,98.48
4532,6,194605,98.48
4533,3,194608,98.49
4534,1,194609,98.49
4535,5,194614,98.49
4536,1,194615,98.49
4537,1,194616,98.49
4538,1,194617,98.49
4539,1,194618,98.49
4541,3,194621,98.49
4543,1,194622,98.49
4544,1,194623,98.49
4545,2,194625,98.49
4546,1,194626,98.49
4547,2,194628,98.5
4548,1,194629,98.5
4549,4,194633,98.5
4550,3,194636,98.5
4551,1,194637,98.5
4552,1,194638,98.5
4553,2,194640,98.5
4554,1,194641,98.5
4556,4,194645,98.5
4557,2,194647,98.51
4558,1,194648,98.51
4559,5,194653,98.51
4560,3,194656,98.51
4561,1,194657,98.51
4562,1,194658,98.51
4563,4,194662,98.51
4564,1,194663,98.51
4565,3,194666,98.51
4566,1,194667,98.52
4567,1,194668,98.52
4568,1,194669,98.52
4570,4,194673,98.52
4571,2,194675,98.52
4572,3,194678,98.52
4573,2,194680,98.52
4574,1,194681,98.52
4575,1,194682,98.52
4576,4,194686,98.52
4577,2,194688,98.53
4579,5,194693,98.53
4580,2,194695,98.53
4581,4,194699,98.53
4583,3,194702,98.53
4584,1,194703,98.53
4585,3,194706,98.53
4586,1,194707,98.54
4587,3,194710,98.54
4588,2,194712,98.54
4589,2,194714,98.54
4590,4,194718,98.54
4592,2,194720,98.54
4593,1,194721,98.54
4595,1,194722,98.54
4596,4,194726,98.55
4597,1,194727,98.55
4598,3,194730,98.55
4599,1,194731,98.55
4600,3,194734,98.55
4601,1,194735,98.55
4602,2,194737,98.55
4603,2,194739,98.55
4605,2,194741,98.55
4606,3,194744,98.55
4607,1,194745,98.55
4608,3,194748,98.56
4609,2,194750,98.56
4610,1,194751,98.56
4611,1,194752,98.56
4612,1,194753,98.56
4613,6,194759,98.56
4614,2,194761,98.56
4615,3,194764,98.56
4616,3,194767,98.57
4618,1,194768,98.57
4619,4,194772,98.57
4620,2,194774,98.57
4621,2,194776,98.57
4622,2,194778,98.57
4623,1,194779,98.57
4624,6,194785,98.57
4625,2,194787,98.58
4626,3,194790,98.58
4627,1,194791,98.58
4628,2,194793,98.58
4629,3,194796,98.58
4630,2,194798,98.58
4631,2,194800,98.58
4634,1,194801,98.58
4635,1,194802,98.58
4636,1,194803,98.58
4637,1,194804,98.58
4638,1,194805,98.59
4639,1,194806,98.59
4640,3,194809,98.59
4641,5,194814,98.59
4643,1,194815,98.59
4644,4,194819,98.59
4645,2,194821,98.59
4646,3,194824,98.59
4647,1,194825,98.6
4648,3,194828,98.6
4649,3,194831,98.6
4650,1,194832,98.6
4651,1,194833,98.6
4652,2,194835,98.6
4654,2,194837,98.6
4655,1,194838,98.6
4656,1,194839,98.6
4657,1,194840,98.6
4658,2,194842,98.6
4659,1,194843,98.6
4660,2,194845,98.61
4662,2,194847,98.61
4663,2,194849,98.61
4664,2,194851,98.61
4665,1,194852,98.61
4666,5,194857,98.61
4667,1,194858,98.61
4669,4,194862,98.61
4670,2,194864,98.61
4671,4,194868,98.62
4672,6,194874,98.62
4673,3,194877,98.62
4674,1,194878,98.62
4675,2,194880,98.62
4677,6,194886,98.63
4678,4,194890,98.63
4679,2,194892,98.63
4682,2,194894,98.63
4684,1,194895,98.63
4685,4,194899,98.63
4686,2,194901,98.63
4689,1,194902,98.63
4690,2,194904,98.64
4691,2,194906,98.64
4692,3,194909,98.64
4694,1,194910,98.64
4695,2,194912,98.64
4696,1,194913,98.64
4698,2,194915,98.64
4699,2,194917,98.64
4700,3,194920,98.64
4701,2,194922,98.64
4702,3,194925,98.65
4705,1,194926,98.65
4706,3,194929,98.65
4707,2,194931,98.65
4708,1,194932,98.65
4709,2,194934,98.65
4710,1,194935,98.65
4711,1,194936,98.65
4712,3,194939,98.65
4713,1,194940,98.65
4714,5,194945,98.66
4715,2,194947,98.66
4716,2,194949,98.66
4719,2,194951,98.66
4720,3,194954,98.66
4721,1,194955,98.66
4722,2,194957,98.66
4723,2,194959,98.66
4725,2,194961,98.66
4727,3,194964,98.67
4728,3,194967,98.67
4729,1,194968,98.67
4730,2,194970,98.67
4731,2,194972,98.67
4732,4,194976,98.67
4734,1,194977,98.67
4735,2,194979,98.67
4736,2,194981,98.67
4737,2,194983,98.68
4739,1,194984,98.68
4740,1,194985,98.68
4741,3,194988,98.68
4742,1,194989,98.68
4743,1,194990,98.68
4746,1,194991,98.68
4747,1,194992,98.68
4748,2,194994,98.68
4750,2,194996,98.68
4751,1,194997,98.68
4752,5,195002,98.68
4753,2,195004,98.69
4756,2,195006,98.69
4758,1,195007,98.69
4760,1,195008,98.69
4761,2,195010,98.69
4762,6,195016,98.69
4763,3,195019,98.69
4764,1,195020,98.69
4765,4,195024,98.7
4766,3,195027,98.7
4768,3,195030,98.7
4770,1,195031,98.7
4772,3,195034,98.7
4773,1,195035,98.7
4774,3,195038,98.7
4776,3,195041,98.7
4778,1,195042,98.7
4779,1,195043,98.71
4781,3,195046,98.71
4782,4,195050,98.71
4783,2,195052,98.71
4784,1,195053,98.71
4785,6,195059,98.71
4786,2,195061,98.71
4788,2,195063,98.72
4790,1,195064,98.72
4791,2,195066,98.72
4792,5,195071,98.72
4793,2,195073,98.72
4794,2,195075,98.72
4795,3,195078,98.72
4796,1,195079,98.72
4797,1,195080,98.72
4798,1,195081,98.72
4799,1,195082,98.73
4800,1,195083,98.73
4801,2,195085,98.73
4802,1,195086,98.73
4804,1,195087,98.73
4805,2,195089,98.73
4806,2,195091,98.73
4807,3,195094,98.73
4809,2,195096,98.73
4810,1,195097,98.73
4811,3,195100,98.73
4812,4,195104,98.74
4814,3,195107,98.74
4815,1,195108,98.74
4816,1,195109,98.74
4817,1,195110,98.74
4818,1,195111,98.74
4821,2,195113,98.74
4822,2,195115,98.74
4824,3,195118,98.74
4825,1,195119,98.74
4827,1,195120,98.74
4828,1,195121,98.74
4829,1,195122,98.75
4830,1,195123,98.75
4831,4,195127,98.75
4832,1,195128,98.75
4833,4,195132,98.75
4834,3,195135,98.75
4835,3,195138,98.75
4836,4,195142,98.76
4837,3,195145,98.76
4838,3,195148,98.76
4839,2,195150,98.76
4841,1,195151,98.76
4842,5,195156,98.76
4843,3,195159,98.76
4844,1,195160,98.76
4845,3,195163,98.77
4846,3,195166,98.77
4847,4,195170,98.77
4848,2,195172,98.77
4849,2,195174,98.77
4850,2,195176,98.77
4851,1,195177,98.77
4852,1,195178,98.77
4853,1,195179,98.77
4856,3,195182,98.78
4857,1,195183,98.78
4858,4,195187,98.78
4859,2,195189,98.78
4862,1,195190,98.78
4863,1,195191,98.78
4864,1,195192,98.78
4865,3,195195,98.78
4866,3,195198,98.78
4867,2,195200,98.78
4869,1,195201,98.79
4870,1,195202,98.79
4871,2,195204,98.79
4872,1,195205,98.79
4873,2,195207,98.79
4874,1,195208,98.79
4875,3,195211,98.79
4876,4,195215,98.79
4878,2,195217,98.79
